affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SHARES_OUTSTANDING|TOTAL_DEBT,2298,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2022-06-30,,NO,0,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SHARES_OUTSTANDING|TOTAL_DEBT,Verify Capex required to derive FCF for FY2022 Q1; Verify Cash for FY2022 Q1; Verify EBIT for FY2022 Q1; Verify FCF for FY2022 Q1; Verify first-public result publication date for FY2022 Q1; Verify lineage/source ownership evidence for FY2022 Q1; Verify Revenue for FY2022 Q1; Verify Shares Outstanding for FY2022 Q1; Verify Total Debt for FY2022 Q1,Phase 8G issue=FQ_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_EBIT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,9,65,Q1,2022,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2022 Q1. Verify Capex required to derive FCF, Cash, EBIT, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, Shares Outstanding, Total Debt. Do not research other fields.",P8H-3-2690,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,TRUG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,142,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q3; Verify Cash for FY2023 Q3; Verify FCF for FY2023 Q3; Verify first-public result publication date for FY2023 Q3; Verify Revenue for FY2023 Q3; Verify Shares Outstanding for FY2023 Q3; Verify source semantics confirmation for FY2023 Q3; Verify Total Debt for FY2023 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,8,60,Q3,2023,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q3. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0184,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AMOD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,291,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-12-31,2025-03-11,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q4; Verify Cash for FY2023 Q4; Verify FCF for FY2023 Q4; Verify first-public result publication date for FY2023 Q4; Verify OCF required to derive FCF for FY2023 Q4; Verify Revenue for FY2023 Q4; Verify Shares Outstanding for FY2023 Q4; Verify source semantics confirmation for FY2023 Q4; Verify Total Debt for FY2023 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_LATE_REVIEW|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_OCF|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,9,60,Q4,2023,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q4. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, OCF required to derive FCF, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0365,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,BBOT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,614,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-03-31,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q1; Verify Cash for FY2024 Q1; Verify FCF for FY2024 Q1; Verify first-public result publication date for FY2024 Q1; Verify lineage/source ownership evidence for FY2024 Q1; Verify Revenue for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify target collision evidence for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=FQ_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION; structural context=FIXED_DATE_FISCAL_YEAR,9,60,Q1,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, source semantics confirmation, target collision evidence, Total Debt. Do not research other fields.",P8H-3-0750,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CTOR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|EBIT_DIRECT|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,1114,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,,NO,0,CAPEX_FOR_FCF|EBIT_DIRECT|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q1; Verify EBIT for FY2024 Q1; Verify FCF for FY2024 Q1; Verify first-public result publication date for FY2024 Q1; Verify lineage/source ownership evidence for FY2024 Q1; Verify Revenue for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify target collision evidence for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_CAPEX|NEED_DEBT|NEED_EBIT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION; structural context=CALENDAR_YEAR,9,60,Q1,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, EBIT, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, source semantics confirmation, target collision evidence, Total Debt. Do not research other fields.",P8H-3-1299,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,HURA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,2034,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2020-12-31,2021-01-28,NO,0,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2020 Q4; Verify Cash for FY2020 Q4; Verify EBIT for FY2020 Q4; Verify FCF for FY2020 Q4; Verify OCF required to derive FCF for FY2020 Q4; Verify Revenue for FY2020 Q4; Verify Shares Outstanding for FY2020 Q4; Verify source semantics confirmation for FY2020 Q4; Verify Total Debt for FY2020 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_EBIT|NEED_FCF|NEED_OCF|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,9,60,Q4,2020,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2020 Q4. Verify Capex required to derive FCF, Cash, EBIT, FCF, OCF required to derive FCF, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-2371,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SCNI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|TOTAL_DEBT,2045,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-12-31,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|OCF_FOR_FCF|REVENUE|SHARES_OUTSTANDING|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify lineage/source ownership evidence for FY2024 Q2; Verify OCF required to derive FCF for FY2024 Q2; Verify Revenue for FY2024 Q2; Verify Shares Outstanding for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OCF|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,8,60,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, lineage/source ownership evidence, OCF required to derive FCF, Revenue, Shares Outstanding, Total Debt. Do not research other fields.",P8H-3-2391,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,SEGG,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,2365,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q3; Verify FCF for FY2023 Q3; Verify first-public result publication date for FY2023 Q3; Verify fiscal transition evidence for FY2023 Q3; Verify official period_end for FY2023 Q3; Verify Revenue for FY2023 Q3; Verify Shares Outstanding for FY2023 Q3; Verify source semantics confirmation for FY2023 Q3; Verify Total Debt for FY2023 Q3,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_OFFICIAL_PERIOD_END|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=CALENDAR_YEAR,9,60,Q3,2023,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, fiscal transition evidence, official period_end, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-2753,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,USAR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|OCF_FOR_FCF|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,199,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-03-31,2024-05-21,NO,0,CAPEX_FOR_FCF|CASH|EBIT_DIRECT|FCF_DIRECT|OCF_FOR_FCF|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q1; Verify Cash for FY2024 Q1; Verify EBIT for FY2024 Q1; Verify FCF for FY2024 Q1; Verify OCF required to derive FCF for FY2024 Q1; Verify Shares Outstanding for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_EBIT|NEED_FCF|NEED_OCF|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,8,55,Q1,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, Cash, EBIT, FCF, OCF required to derive FCF, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0260,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AREC,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,251,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-03-31,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q1; Verify Cash for FY2024 Q1; Verify FCF for FY2024 Q1; Verify first-public result publication date for FY2024 Q1; Verify lineage/source ownership evidence for FY2024 Q1; Verify Revenue for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,7,55,Q1,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, Total Debt. Do not research other fields.",P8H-3-0320,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AVBP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,251,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-06-30,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q2; Verify Cash for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify lineage/source ownership evidence for FY2024 Q2; Verify Revenue for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,7,55,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, Total Debt. Do not research other fields.",P8H-3-0321,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AVBP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,251,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q3; Verify Cash for FY2024 Q3; Verify FCF for FY2024 Q3; Verify first-public result publication date for FY2024 Q3; Verify lineage/source ownership evidence for FY2024 Q3; Verify Revenue for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,7,55,Q3,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, Total Debt. Do not research other fields.",P8H-3-0322,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,AVBP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,291,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify Revenue for FY2024 Q2; Verify Shares Outstanding for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,7,55,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0367,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,BBOT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,399,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|SHARES_OUTSTANDING|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q3; Verify FCF for FY2023 Q3; Verify first-public result publication date for FY2023 Q3; Verify Revenue for FY2023 Q3; Verify Shares Outstanding for FY2023 Q3; Verify source semantics confirmation for FY2023 Q3; Verify Total Debt for FY2023 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_MISSING_QUARTER_SOURCE|NEED_REVENUE|NEED_SHARES|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,7,55,Q3,2023,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2023 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, Revenue, Shares Outstanding, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0488,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,BZAI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,614,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,,NO,0,CAPEX_FOR_FCF|CASH|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|LINEAGE_OWNERSHIP_EVIDENCE|REVENUE|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q2; Verify Cash for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify lineage/source ownership evidence for FY2024 Q2; Verify Revenue for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=FQ_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_CASH|NEED_DEBT|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,8,55,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, Cash, FCF, first-public result publication date, lineage/source ownership evidence, Revenue, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-0751,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CTOR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
